Unnamed: 0,geoid,year,in100,msaid15,msaname15,countyfips,statefips,stateusps,pop,z_ED_nat,z_HE_nat,z_SE_nat,z_COI_nat,c5_ED_nat,c5_HE_nat,c5_SE_nat,c5_COI_nat,r_ED_nat,r_HE_nat,r_SE_nat,r_COI_nat,c5_ED_stt,c5_HE_stt,c5_SE_stt,c5_COI_stt,r_ED_stt,r_HE_stt,r_SE_stt,r_COI_stt,c5_ED_met,c5_HE_met,c5_SE_met,c5_COI_met,r_ED_met,r_HE_met,r_SE_met,r_COI_met,ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,ID,Region
2588,36103158002,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1385,0.076265074,0.054210722,0.28954369,0.047894672,Very High,Very High,Very High,Very High,85,84,98,95,Very High,High,Very High,Very High,84,76,98,95,High,High,Very High,Very High,75,72,99,93,2015,2015,0,Total,169167,22006.0,"Census Tract 1580.02, Suffolk County, NY",14000US36103158002,36103158002,LI
2589,36103158006,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1208,0.083736554,0.04813708,0.2880317,0.047898464,Very High,High,Very High,Very High,87,79,97,95,Very High,High,Very High,Very High,85,67,98,95,High,High,Very High,Very High,78,63,99,93,2015,2015,0,Total,115854,9169.0,"Census Tract 1580.06, Suffolk County, NY",14000US36103158006,36103158006,LI
2590,36103158007,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,152,0.076143235,-0.091753401,0.13378808,0.014224168999999998,Very High,Very Low,High,High,85,2,72,62,Very High,Very Low,High,High,84,1,76,64,High,Very Low,High,Moderate,75,1,73,58,2015,2015,0,Total,142692,74882.0,"Census Tract 1580.07, Suffolk County, NY",14000US36103158007,36103158007,LI
2591,36103158009,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,623,0.079741493,0.061201975,0.25352165,0.044830956,Very High,Very High,Very High,Very High,86,90,94,93,Very High,Very High,Very High,Very High,84,85,96,93,High,High,Very High,Very High,76,80,96,90,2015,2015,0,Total,130774,13926.0,"Census Tract 1580.09, Suffolk County, NY",14000US36103158009,36103158009,LI
2592,36103158010,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,970,0.059205840999999995,0.046254542,0.20512833,0.035338502,High,High,Very High,Very High,80,77,86,85,High,High,Very High,Very High,77,64,89,85,High,High,Very High,High,68,61,89,80,2015,2015,0,Total,148618,29545.0,"Census Tract 1580.10, Suffolk County, NY",14000US36103158010,36103158010,LI
2593,36103158011,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1012,0.055152810999999996,0.050323319000000005,0.22901498,0.038103096,High,Very High,Very High,Very High,79,81,90,88,High,High,Very High,Very High,75,70,93,88,High,High,Very High,Very High,66,66,93,83,2015,2015,0,Total,102348,9839.0,"Census Tract 1580.11, Suffolk County, NY",14000US36103158011,36103158011,LI
2594,36103158102,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,941,0.001306531,0.038716905,0.089653298,0.014697291000000001,Moderate,High,High,High,55,69,63,63,Moderate,Moderate,High,High,50,52,68,64,Moderate,Moderate,High,Moderate,43,50,65,59,2015,2015,0,Total,87746,9319.0,"Census Tract 1581.02, Suffolk County, NY",14000US36103158102,36103158102,LI
2595,36103158103,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1158,0.020244698999999998,0.036781706000000004,0.050204668,0.011994371,High,High,Moderate,Moderate,65,67,55,59,Moderate,Moderate,High,High,60,49,61,61,Moderate,Moderate,Moderate,Moderate,52,47,58,56,2015,2015,0,Total,88182,20741.0,"Census Tract 1581.03, Suffolk County, NY",14000US36103158103,36103158103,LI
2596,36103158104,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1269,0.002881888,0.05378399,0.1926121,0.028456215,Moderate,Very High,Very High,High,56,84,84,78,Moderate,High,Very High,High,51,75,87,78,Moderate,High,Very High,High,44,71,86,72,2015,2015,0,Total,92432,10545.0,"Census Tract 1581.04, Suffolk County, NY",14000US36103158104,36103158104,LI
2597,36103158107,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,678,0.051918559,0.062012944,0.17410529,0.032599419,High,Very High,Very High,Very High,78,90,81,82,High,Very High,Very High,Very High,74,85,84,82,High,Very High,Very High,High,65,81,82,76,2015,2015,0,Total,101250,8350.0,"Census Tract 1581.07, Suffolk County, NY",14000US36103158107,36103158107,LI
2598,36103158108,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,739,0.047540449000000005,0.038949996,0.17027266,0.029215354,High,High,High,High,76,70,80,79,High,Moderate,Very High,High,72,53,83,79,High,Moderate,Very High,High,63,50,81,73,2015,2015,0,Total,106776,12183.0,"Census Tract 1581.08, Suffolk County, NY",14000US36103158108,36103158108,LI
2599,36103158110,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,755,0.002869127,0.024836663,0.066354886,0.010681821000000001,Moderate,Moderate,Moderate,Moderate,56,55,58,58,Moderate,Low,High,Moderate,51,32,64,60,Moderate,Low,High,Moderate,44,31,61,55,2015,2015,0,Total,100019,10719.0,"Census Tract 1581.10, Suffolk County, NY",14000US36103158110,36103158110,LI
2600,36103158111,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,743,0.004614074,0.043818342999999996,0.14006285,0.021472047999999997,Moderate,High,High,High,57,75,74,71,Moderate,Moderate,High,High,52,60,77,71,Moderate,Moderate,High,High,44,57,74,65,2015,2015,0,Total,94743,7378.0,"Census Tract 1581.11, Suffolk County, NY",14000US36103158111,36103158111,LI
2601,36103158112,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,900,0.000600359,0.046969801,0.079128541,0.014272586,Moderate,High,High,High,55,78,61,62,Moderate,High,High,High,50,65,66,64,Moderate,High,High,Moderate,43,61,63,59,2015,2015,0,Total,86947,3946.0000000000014,"Census Tract 1581.12, Suffolk County, NY",14000US36103158112,36103158112,LI
2602,36103158114,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,812,0.012592757,0.06408151200000001,0.16595829999999998,0.02752376,High,Very High,High,High,61,91,79,77,Moderate,Very High,Very High,High,57,88,82,77,Moderate,Very High,High,High,48,83,80,71,2015,2015,0,Total,110212,11585.0,"Census Tract 1581.14, Suffolk County, NY",14000US36103158114,36103158114,LI
2603,36103158115,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1587,0.018479733,0.044178892000000004,0.22130002,0.032497082000000004,High,High,Very High,Very High,64,75,89,82,Moderate,Moderate,Very High,Very High,60,60,91,82,Moderate,Moderate,Very High,High,51,57,92,76,2015,2015,0,Total,91000,22060.0,"Census Tract 1581.15, Suffolk County, NY",14000US36103158115,36103158115,LI
2604,36103158116,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,406,-0.0074139340000000005,0.054136038,0.050721869,0.010843346,Moderate,Very High,Moderate,Moderate,50,84,55,58,Moderate,High,High,Moderate,46,76,62,60,Low,High,Moderate,Moderate,40,71,58,56,2015,2015,0,Total,86250,16777.0,"Census Tract 1581.16, Suffolk County, NY",14000US36103158116,36103158116,LI
2605,36103158202,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1344,0.01848284,0.033393964,0.18091732,0.026650425,High,High,Very High,High,64,64,82,76,Moderate,Moderate,Very High,High,60,44,85,76,Moderate,Moderate,Very High,High,51,42,83,70,2015,2015,0,Total,86360,8228.0,"Census Tract 1582.02, Suffolk County, NY",14000US36103158202,36103158202,LI
2606,36103158203,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,357,0.075457245,0.068928078,0.20160449,0.039137699,Very High,Very High,Very High,Very High,85,94,86,89,Very High,Very High,Very High,Very High,83,91,88,89,High,Very High,Very High,Very High,75,88,88,85,2015,2015,0,Total,128793,21986.0,"Census Tract 1582.03, Suffolk County, NY",14000US36103158203,36103158203,LI
2607,36103158205,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,393,0.038719427,0.06273886599999999,0.14022623,0.027274847,High,Very High,High,High,73,91,74,77,High,Very High,High,High,68,86,77,76,Moderate,Very High,High,High,59,82,75,71,2015,2015,0,Total,121750,19865.0,"Census Tract 1582.05, Suffolk County, NY",14000US36103158205,36103158205,LI
2608,36103158206,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,877,0.067437135,0.044990338,0.11509047,0.025636099,Very High,High,High,High,82,76,68,75,Very High,High,High,High,81,62,72,75,High,Moderate,High,High,72,58,69,69,2015,2015,0,Total,96384,15514.0,"Census Tract 1582.06, Suffolk County, NY",14000US36103158206,36103158206,LI
2609,36103158207,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,915,0.076069996,0.056882299000000004,0.20392314,0.038193528,Very High,Very High,Very High,Very High,85,86,86,88,Very High,High,Very High,Very High,84,79,89,88,High,High,Very High,Very High,75,75,88,83,2015,2015,0,Total,128059,10525.0,"Census Tract 1582.07, Suffolk County, NY",14000US36103158207,36103158207,LI
2610,36103158304,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1985,0.037474386,0.066578023,0.16597925,0.030542642000000002,High,Very High,High,High,72,93,79,80,High,Very High,Very High,High,68,90,82,80,Moderate,Very High,High,High,58,86,80,74,2015,2015,0,Total,120324,14991.000000000002,"Census Tract 1583.04, Suffolk County, NY",14000US36103158304,36103158304,LI
2611,36103158306,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1368,0.037905019,0.06174493599999999,0.14402358,0.027520955,High,Very High,High,High,73,90,74,77,High,Very High,High,High,68,85,78,77,Moderate,Very High,High,High,59,81,75,71,2015,2015,0,Total,97787,17052.0,"Census Tract 1583.06, Suffolk County, NY",14000US36103158306,36103158306,LI
2612,36103158308,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,2100,0.021799952,0.064222448,0.16789058,0.028781526,High,Very High,High,High,66,91,79,78,High,Very High,Very High,High,61,88,82,78,Moderate,Very High,Very High,High,52,84,81,72,2015,2015,0,Total,86361,11401.0,"Census Tract 1583.08, Suffolk County, NY",14000US36103158308,36103158308,LI
2613,36103158309,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,893,-0.027957674,0.024087023,0.065045677,0.007041628,Low,Moderate,Moderate,Moderate,38,54,58,54,Low,Low,High,Moderate,35,31,64,56,Low,Low,High,Moderate,33,30,61,53,2015,2015,0,Total,86532,9288.0,"Census Tract 1583.09, Suffolk County, NY",14000US36103158309,36103158309,LI
2614,36103158310,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,735,-0.038899835,0.048709493,-0.010626866,-0.000354292,Low,High,Moderate,Moderate,31,79,43,45,Low,High,Moderate,Moderate,30,68,51,49,Low,High,Moderate,Moderate,29,64,49,47,2015,2015,0,Total,71731,9680.0,"Census Tract 1583.10, Suffolk County, NY",14000US36103158310,36103158310,LI
2615,36103158315,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,969,-0.02050562,0.055560797,0.029997237000000003,0.007135821,Moderate,Very High,Moderate,Moderate,43,85,51,54,Low,High,Moderate,Moderate,39,78,58,56,Low,High,Moderate,Moderate,36,74,55,53,2015,2015,0,Total,80898,13577.0,"Census Tract 1583.15, Suffolk County, NY",14000US36103158315,36103158315,LI
2616,36103158317,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1266,0.028936356,0.047152031,0.09215451,0.018940538,High,High,High,High,69,78,64,68,High,High,High,High,64,65,69,68,Moderate,High,High,High,55,62,65,62,2015,2015,0,Total,89688,22524.0,"Census Tract 1583.17, Suffolk County, NY",14000US36103158317,36103158317,LI
2617,36103158318,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,930,0.012175732,0.057590420999999996,0.14797987,0.02469478,High,Very High,High,High,61,87,75,74,Moderate,Very High,High,High,56,81,79,74,Moderate,High,High,High,48,76,76,68,2015,2015,0,Total,105313,13442.0,"Census Tract 1583.18, Suffolk County, NY",14000US36103158318,36103158318,LI
2618,36103158319,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,808,0.013447538,0.015008559,-0.018222775,0.000963073,High,Moderate,Moderate,Moderate,62,45,41,46,Moderate,Very Low,Moderate,Moderate,57,20,50,50,Moderate,Very Low,Moderate,Moderate,49,20,48,48,2015,2015,0,Total,88194,19680.0,"Census Tract 1583.19, Suffolk County, NY",14000US36103158319,36103158319,LI
2619,36103158320,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1145,0.007645215,0.065847605,0.17356086,0.028049432000000003,Moderate,Very High,High,High,59,92,80,78,Moderate,Very High,Very High,High,54,89,83,77,Moderate,Very High,Very High,High,46,85,82,71,2015,2015,0,Total,96008,2177.0,"Census Tract 1583.20, Suffolk County, NY",14000US36103158320,36103158320,LI
2620,36103158321,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,2730,-0.008883261,0.039492857,0.04616927,0.00859299,Moderate,High,Moderate,Moderate,50,70,54,55,Moderate,Moderate,High,Moderate,45,53,61,58,Low,Moderate,Moderate,Moderate,40,51,57,54,2015,2015,0,Total,84434,11793.0,"Census Tract 1583.21, Suffolk County, NY",14000US36103158321,36103158321,LI
2621,36103158322,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,418,0.052684732000000005,0.058644700999999994,0.24967851,0.041120343,High,Very High,Very High,Very High,78,88,93,90,High,Very High,Very High,Very High,74,82,95,91,High,High,Very High,Very High,65,77,96,87,2015,2015,0,Total,105313,30798.0,"Census Tract 1583.22, Suffolk County, NY",14000US36103158322,36103158322,LI
2622,36103158323,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1822,0.018408308,0.060965907,0.07960313599999999,0.017785849,High,Very High,High,High,64,89,61,66,Moderate,Very High,High,High,60,84,67,67,Moderate,High,High,High,51,80,63,61,2015,2015,0,Total,106912,22087.0,"Census Tract 1583.23, Suffolk County, NY",14000US36103158323,36103158323,LI
2623,36103158401,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,307,0.008789387,0.030667212000000003,0.098578893,0.015706718,Moderate,High,High,High,59,61,65,64,Moderate,Low,High,High,54,40,70,65,Moderate,Low,High,Moderate,46,39,66,60,2015,2015,0,Total,105250,17493.0,"Census Tract 1584.01, Suffolk County, NY",14000US36103158401,36103158401,LI
2624,36103158402,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1201,0.079984657,0.078699201,0.22514597,0.043417505999999995,Very High,Very High,Very High,Very High,86,98,90,92,Very High,Very High,Very High,Very High,85,98,92,92,High,Very High,Very High,Very High,76,96,92,89,2015,2015,0,Total,123438,6939.0,"Census Tract 1584.02, Suffolk County, NY",14000US36103158402,36103158402,LI
2625,36103158403,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,512,-0.030320187999999998,0.034681626,0.058466218,0.007142100000000001,Low,High,Moderate,Moderate,36,65,56,54,Low,Moderate,High,Moderate,34,46,63,56,Low,Moderate,Moderate,Moderate,32,44,59,53,2015,2015,0,Total,84816,8320.0,"Census Tract 1584.03, Suffolk County, NY",14000US36103158403,36103158403,LI
2626,36103158405,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1168,0.005151572,0.063047737,0.1348656,0.022972773999999998,Moderate,Very High,High,High,57,91,72,72,Moderate,Very High,High,High,52,87,76,72,Moderate,Very High,High,High,45,82,73,66,2015,2015,0,Total,103105,7899.0,"Census Tract 1584.05, Suffolk County, NY",14000US36103158405,36103158405,LI
2627,36103158407,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1350,-0.003570517,0.021852332999999998,0.12975067,0.017029837,Moderate,Moderate,High,High,53,52,71,65,Moderate,Low,High,High,48,27,75,66,Moderate,Low,High,High,41,27,72,61,2015,2015,0,Total,90377,11164.0,"Census Tract 1584.07, Suffolk County, NY",14000US36103158407,36103158407,LI
2628,36103158408,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1009,0.045743514000000006,0.027560705,0.11412258,0.021270502,High,Moderate,High,High,76,58,68,70,High,Low,High,High,71,35,72,70,High,Low,High,High,62,35,69,65,2015,2015,0,Total,81279,7974.000000000001,"Census Tract 1584.08, Suffolk County, NY",14000US36103158408,36103158408,LI
2629,36103158409,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,727,-0.025884867000000002,0.053896885,0.08465366099999999,0.012724551,Low,Very High,High,Moderate,39,84,62,60,Low,High,High,High,36,75,68,62,Low,High,High,Moderate,33,71,64,57,2015,2015,0,Total,58068,16934.0,"Census Tract 1584.09, Suffolk County, NY",14000US36103158409,36103158409,LI
2630,36103158410,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,241,0.018326672,-0.017897891000000003,0.19668077,0.023009837,High,Very Low,Very High,High,64,20,85,72,Moderate,Very Low,Very High,High,60,6,88,72,Moderate,Very Low,Very High,High,51,5,87,66,2015,2015,0,Total,33609,5438.0,"Census Tract 1584.10, Suffolk County, NY",14000US36103158410,36103158410,LI
2631,36103158502,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,533,0.052422553,0.062149808,-0.028968811,0.009037535,High,Very High,Low,Moderate,78,90,39,56,High,Very High,Moderate,Moderate,74,86,48,58,High,Very High,Moderate,Moderate,65,81,47,54,2015,2015,0,Total,48409,14893.0,"Census Tract 1585.02, Suffolk County, NY",14000US36103158502,36103158502,LI
2632,36103158505,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,980,0.054619987,0.058574691,0.011669971000000001,0.013629282,High,Very High,Moderate,High,79,88,47,61,High,Very High,Moderate,High,75,82,55,63,High,High,Moderate,Moderate,66,77,52,58,2015,2015,0,Total,90272,11267.0,"Census Tract 1585.05, Suffolk County, NY",14000US36103158505,36103158505,LI
2633,36103158506,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,642,0.061697185,0.056266922999999996,0.16179337,0.031636328,Very High,Very High,High,Very High,81,86,78,81,High,High,Very High,Very High,78,78,81,81,High,High,High,High,69,75,79,75,2015,2015,0,Total,93819,13327.0,"Census Tract 1585.06, Suffolk County, NY",14000US36103158506,36103158506,LI
2634,36103158507,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,794,0.017229406000000003,0.027735056,0.064861894,0.012404092,High,Moderate,Moderate,Moderate,63,58,58,60,Moderate,Low,High,High,59,36,64,62,Moderate,Low,High,Moderate,50,35,61,57,2015,2015,0,Total,91290,4872.0,"Census Tract 1585.07, Suffolk County, NY",14000US36103158507,36103158507,LI
2635,36103158508,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1311,0.028956121,0.058115060999999996,0.2407027,0.037396122000000004,High,Very High,Very High,Very High,69,87,92,87,High,Very High,Very High,Very High,64,81,94,87,Moderate,High,Very High,Very High,55,77,95,83,2015,2015,0,Total,113924,12744.0,"Census Tract 1585.08, Suffolk County, NY",14000US36103158508,36103158508,LI
2636,36103158509,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1023,0.000797054,0.012415313,-0.002137171,0.001160472,Moderate,Moderate,Moderate,Moderate,55,43,44,46,Moderate,Very Low,Moderate,Moderate,50,18,53,50,Moderate,Very Low,Moderate,Moderate,43,18,50,48,2015,2015,0,Total,77159,7298.999999999999,"Census Tract 1585.09, Suffolk County, NY",14000US36103158509,36103158509,LI
2637,36103158510,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1414,0.011808566000000001,0.045780968,0.038727749,0.01068369,High,High,Moderate,Moderate,61,76,52,58,Moderate,High,Moderate,Moderate,56,63,59,60,Moderate,Moderate,Moderate,Moderate,48,60,56,56,2015,2015,0,Total,84229,16746.0,"Census Tract 1585.10, Suffolk County, NY",14000US36103158510,36103158510,LI
2638,36103158511,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1322,0.028791605,0.053802878,0.18357015,0.030270455,High,Very High,Very High,High,69,84,82,80,High,High,Very High,High,64,75,85,80,Moderate,High,Very High,High,55,71,84,74,2015,2015,0,Total,106346,15393.0,"Census Tract 1585.11, Suffolk County, NY",14000US36103158511,36103158511,LI
2639,36103158512,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,849,0.064301662,0.07466073299999999,0.18490632,0.036571175,Very High,Very High,Very High,Very High,82,97,83,86,High,Very High,Very High,Very High,79,96,85,87,High,Very High,Very High,Very High,70,93,84,82,2015,2015,0,Total,110446,10662.0,"Census Tract 1585.12, Suffolk County, NY",14000US36103158512,36103158512,LI
2640,36103158604,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1008,0.043199282,0.044971116,0.10972887,0.022330485,High,High,High,High,75,76,67,71,High,High,High,High,70,62,72,72,High,Moderate,High,High,61,58,68,65,2015,2015,0,Total,105250,14431.0,"Census Tract 1586.04, Suffolk County, NY",14000US36103158604,36103158604,LI
2641,36103158605,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1009,0.024526322000000003,0.061126417999999995,0.17930149,0.030081417000000003,High,Very High,Very High,High,67,90,82,80,High,Very High,Very High,High,62,85,84,80,Moderate,High,Very High,High,53,80,83,74,2015,2015,0,Total,101702,4813.0,"Census Tract 1586.05, Suffolk County, NY",14000US36103158605,36103158605,LI
2642,36103158606,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1110,0.011917585,0.05439179400000001,0.06905660799999999,0.015141418,High,Very High,Moderate,High,61,84,59,63,Moderate,High,High,High,56,76,65,64,Moderate,High,High,Moderate,48,72,61,59,2015,2015,0,Total,78942,10565.0,"Census Tract 1586.06, Suffolk County, NY",14000US36103158606,36103158606,LI
2643,36103158607,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,688,0.015371922,0.030765522000000003,0.15332785,0.022816167999999998,High,High,High,High,63,61,76,72,Moderate,Low,High,High,58,40,80,72,Moderate,Low,High,High,50,39,78,66,2015,2015,0,Total,77464,18970.0,"Census Tract 1586.07, Suffolk County, NY",14000US36103158607,36103158607,LI
2644,36103158608,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,815,0.036074168999999996,0.041408356,0.013185903999999998,0.009928756,High,High,Moderate,Moderate,72,72,47,57,High,Moderate,Moderate,Moderate,67,56,55,59,Moderate,Moderate,Moderate,Moderate,58,53,53,55,2015,2015,0,Total,90450,13543.0,"Census Tract 1586.08, Suffolk County, NY",14000US36103158608,36103158608,LI
2645,36103158609,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1124,0.050725347999999996,0.058872763,0.099591345,0.023462022000000003,High,Very High,High,High,77,88,65,73,High,Very High,High,High,73,82,70,73,High,High,High,High,64,78,67,67,2015,2015,0,Total,97165,8957.0,"Census Tract 1586.09, Suffolk County, NY",14000US36103158609,36103158609,LI
2646,36103158704,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,2158,0.001604789,0.02488267,0.082649671,0.012443196,Moderate,Moderate,High,Moderate,55,55,61,60,Moderate,Low,High,High,50,32,67,62,Moderate,Low,High,Moderate,43,31,64,57,2015,2015,0,Total,67156,6158.0,"Census Tract 1587.04, Suffolk County, NY",14000US36103158704,36103158704,LI
2647,36103158705,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1116,-0.044334280999999996,0.0037708109999999998,-0.19882052,-0.027637331,Low,Low,Very Low,Very Low,28,35,15,18,Low,Very Low,Low,Low,28,13,26,24,Low,Very Low,Low,Low,27,12,24,23,2015,2015,0,Total,71447,17417.0,"Census Tract 1587.05, Suffolk County, NY",14000US36103158705,36103158705,LI
2648,36103158707,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,400,-0.032565065,0.07977207,0.11706898,0.018511526,Low,Very High,High,High,35,98,69,67,Low,Very High,High,High,33,98,73,68,Low,Very High,High,High,31,96,70,62,2015,2015,0,Total,91063,13463.0,"Census Tract 1587.07, Suffolk County, NY",14000US36103158707,36103158707,LI
2649,36103158708,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,912,-0.024026602999999997,0.05462155900000001,-0.038145181,-0.001283262,Low,Very High,Low,Moderate,40,84,37,43,Low,High,Moderate,Moderate,37,76,47,48,Low,High,Moderate,Moderate,34,72,46,46,2015,2015,0,Total,54722,15626.0,"Census Tract 1587.08, Suffolk County, NY",14000US36103158708,36103158708,LI
2650,36103158709,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,364,-0.030455127000000002,0.091341622,0.20164575,0.029818237,Low,Very High,Very High,High,36,100,86,79,Low,Very High,Very High,High,34,100,88,79,Low,Very High,Very High,High,32,100,88,73,2015,2015,0,Total,82083,16035.0,"Census Tract 1587.09, Suffolk County, NY",14000US36103158709,36103158709,LI
2651,36103158710,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,895,-0.040151104,0.032780871,0.08892162099999999,0.009397147,Low,High,High,Moderate,30,63,63,56,Low,Moderate,High,Moderate,29,43,68,59,Low,Moderate,High,Moderate,29,42,65,55,2015,2015,0,Total,86731,17339.0,"Census Tract 1587.10, Suffolk County, NY",14000US36103158710,36103158710,LI
2652,36103158711,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,884,-0.01645465,0.055531789000000005,0.071190491,0.012374339,Moderate,Very High,Moderate,Moderate,45,85,59,60,Moderate,High,High,High,41,77,65,62,Low,High,High,Moderate,37,73,62,57,2015,2015,0,Total,74331,17673.0,"Census Tract 1587.11, Suffolk County, NY",14000US36103158711,36103158711,LI
2653,36103158712,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,2104,-0.012572196,0.035120364,-0.026949571000000002,-0.0007890960000000001,Moderate,High,Low,Moderate,47,66,40,44,Moderate,Moderate,Moderate,Moderate,43,47,49,48,Low,Moderate,Moderate,Moderate,38,45,47,46,2015,2015,0,Total,92039,22056.0,"Census Tract 1587.12, Suffolk County, NY",14000US36103158712,36103158712,LI
